,postal_code,state_id,state,city,county_name,2021,All_Residential,Multi_Family_homes,Condo/Co-op,Single_Family_Homes,Towmhomes
356,72082,AR,Arkansas,Kensett,White,138055.0,11,0,0,11,0
357,97220,OR,Oregon,Portland,Multnomah,384514.0,12,7,12,12,12
358,77051,TX,Texas,Houston,Harris,252449.0,12,12,0,12,3
359,33613,FL,Florida,Tampa,Hillsborough,257839.0,12,6,12,12,12
360,7727,NJ,New Jersey,Farmingdale,Monmouth,538702.0,12,3,9,12,3
361,94949,CA,California,Novato,Marin,1024076.0,12,6,12,12,11
362,84003,UT,Utah,American Fork,Utah,469959.0,12,11,12,12,12
363,48152,MI,Michigan,Livonia,Wayne,224638.0,12,0,12,12,0
364,40505,KY,Kentucky,Lexington,Fayette,208812.0,12,10,0,12,8
365,83832,ID,Idaho,Genesee,Latah,293702.0,12,3,0,12,0
366,11365,NY,New York,Fresh Meadows,Queens,868771.0,12,12,12,12,11
367,62037,IL,Illinois,Grafton,Jersey,201344.0,12,0,8,12,0
368,27549,NC,North Carolina,Louisburg,Franklin,264225.0,12,3,0,12,0
369,56028,MN,Minnesota,Elysian,Le Sueur,260939.0,12,0,0,12,3
370,98045,WA,Washington,North Bend,King,762194.0,12,4,10,12,8
371,30291,GA,Georgia,Union City,Fulton,172234.0,12,8,12,12,12
372,33812,FL,Florida,Lakeland,Polk,260347.0,12,3,3,12,12
373,45248,OH,Ohio,Cincinnati,Hamilton,172134.0,12,7,12,12,10
374,39119,MS,Mississippi,Mount Olive,Covington,151817.0,12,0,0,12,0
375,50261,IA,Iowa,Van Meter,Dallas,273884.0,12,0,6,12,0
376,33935,FL,Florida,Labelle,Hendry,204197.0,12,4,11,12,0
377,1606,MA,Massachusetts,Worcester,Worcester,322843.0,12,12,10,12,12
378,21050,MD,Maryland,Forest Hill,Harford,353523.0,12,0,12,12,12
379,4002,ME,Maine,Alfred,York,398396.0,12,0,0,12,0
380,12166,NY,New York,Sprakers,Montgomery,225417.0,12,0,0,12,0
381,93710,CA,California,Fresno,Fresno,307638.0,12,4,12,12,0
382,30214,GA,Georgia,Fayetteville,Fayette,267125.0,12,7,11,12,12
383,45354,OH,Ohio,Phillipsburg,Montgomery,90512.0,11,3,0,9,0
384,77096,TX,Texas,Houston,Harris,253287.0,12,0,12,12,11
385,27048,NC,North Carolina,Stoneville,Rockingham,168550.0,12,0,0,12,0
386,7666,NJ,New Jersey,Teaneck,Bergen,440312.0,12,11,12,12,12
387,28613,NC,North Carolina,Conover,Catawba,230529.0,10,8,3,10,10
388,32563,FL,Florida,Gulf Breeze,Santa Rosa,290729.0,12,8,12,12,12
389,44024,OH,Ohio,Chardon,Geauga,228174.0,12,12,12,12,0
390,6105,CT,Connecticut,Hartford,Hartford,321713.0,12,12,12,12,0
391,2631,MA,Massachusetts,Brewster,Barnstable,516400.0,12,6,12,12,12
392,78623,TX,Texas,Fischer,Comal,397550.0,12,2,0,12,0
393,5465,VT,Vermont,Jericho,Chittenden,415874.0,12,0,6,12,11
394,16101,PA,Pennsylvania,New Castle,Lawrence,101610.0,12,12,12,12,10
395,83646,ID,Idaho,Meridian,Ada,516596.0,12,4,0,12,12
396,17552,PA,Pennsylvania,Mount Joy,Lancaster,246109.0,12,9,7,12,12
397,13111,NY,New York,Martville,Cayuga,119441.0,11,0,0,11,0
398,32833,FL,Florida,Orlando,Orange,341083.0,12,0,0,12,9
399,28128,NC,North Carolina,Norwood,Stanly,246392.0,12,0,0,12,0
400,98198,WA,Washington,Seattle,King,495533.0,12,10,12,12,12
401,32327,FL,Florida,Crawfordville,Wakulla,211237.0,12,5,3,12,12
402,44132,OH,Ohio,Euclid,Cuyahoga,111961.0,12,9,12,12,0
403,56119,MN,Minnesota,Brewster,Nobles,166489.0,11,0,0,11,0
404,60155,IL,Illinois,Broadview,Cook,188139.0,12,8,10,12,5
405,10014,NY,New York,New York,New York,5174018.0,12,9,12,12,4
406,19020,PA,Pennsylvania,Bensalem,Bucks,312689.0,12,8,12,12,12
407,48637,MI,Michigan,Merrill,Saginaw,138859.0,12,0,0,12,0
408,14072,NY,New York,Grand Island,Erie,281483.0,12,2,3,12,12
409,78759,TX,Texas,Austin,Travis,566022.0,12,12,12,12,12
410,43407,OH,Ohio,Burgoon,Sandusky,120625.0,4,0,0,4,0
411,6514,CT,Connecticut,Hamden,New Haven,229339.0,12,12,12,12,0
412,8559,NJ,New Jersey,Stockton,Hunterdon,526201.0,12,1,0,12,3
413,98375,WA,Washington,Puyallup,Pierce,442176.0,12,9,12,12,12
414,54942,WI,Wisconsin,Greenville,Outagamie,311390.0,12,10,7,12,0
415,33619,FL,Florida,Tampa,Hillsborough,213780.0,12,12,12,12,12
416,3885,NH,New Hampshire,Stratham,Rockingham,473673.0,12,0,12,12,12
417,11104,NY,New York,Sunnyside,Queens,848265.0,12,12,12,11,4
418,49010,MI,Michigan,Allegan,Allegan,191953.0,12,5,8,12,0
419,49272,MI,Michigan,Pleasant Lake,Jackson,235983.0,12,0,0,12,0
420,14425,NY,New York,Farmington,Ontario,205909.0,12,6,3,12,12
421,27406,NC,North Carolina,Greensboro,Guilford,133815.0,12,9,12,12,12
422,68505,NE,Nebraska,Lincoln,Lancaster,184153.0,12,6,12,12,12
423,75057,TX,Texas,Lewisville,Denton,272861.0,12,5,4,12,12
424,1930,MA,Massachusetts,Gloucester,Essex,567639.0,12,12,12,12,12
425,83803,ID,Idaho,Bayview,Kootenai,549389.0,12,0,3,12,0
426,80705,CO,Colorado,Log Lane Village,Morgan,291250.0,12,0,0,12,0
427,21797,MD,Maryland,Woodbine,Howard,624991.0,12,0,0,12,3
428,49097,MI,Michigan,Vicksburg,Kalamazoo,253300.0,12,5,9,12,0
429,55410,MN,Minnesota,Minneapolis,Hennepin,565940.0,12,12,12,12,8
430,44060,OH,Ohio,Mentor,Lake,196939.0,12,5,12,12,1
431,63640,MO,Missouri,Farmington,St. Francois,172857.0,12,0,11,12,0
432,4461,ME,Maine,Milford,Penobscot,161630.0,12,5,9,12,6
433,60447,IL,Illinois,Minooka,Grundy,241654.0,12,0,8,12,12
434,37337,TN,Tennessee,Grandview,Rhea,214092.0,12,0,0,12,0
435,76082,TX,Texas,Springtown,Parker,312234.0,12,3,0,12,0
436,2025,MA,Massachusetts,Cohasset,Norfolk,994802.0,12,5,12,12,9
437,36203,AL,Alabama,Oxford,Calhoun,174368.0,12,5,0,12,12
438,56239,MN,Minnesota,Ghent,Lyon,176938.0,12,0,0,12,0
439,56132,MN,Minnesota,Garvin,Lyon,385150.0,10,0,0,10,0
440,60154,IL,Illinois,Westchester,Cook,297556.0,12,11,11,12,12
441,56484,MN,Minnesota,Walker,Cass,292370.0,12,6,10,12,9
442,13413,NY,New York,New Hartford,Oneida,223351.0,12,8,0,12,7
443,19015,PA,Pennsylvania,Brookhaven,Delaware,177877.0,12,7,12,12,12
444,93630,CA,California,Kerman,Fresno,355505.0,12,3,5,12,0
445,91206,CA,California,Glendale,Los Angeles,940692.0,12,12,12,12,12
446,63953,MO,Missouri,Naylor,Ripley,108974.0,12,0,0,12,0
447,47273,IN,Indiana,Scipio,Jennings,173225.0,12,0,0,12,0
448,22724,VA,Virginia,Jeffersonton,Culpeper,509994.0,12,0,0,12,0
449,20879,MD,Maryland,Gaithersburg,Montgomery,349451.0,12,0,12,12,12
450,94608,CA,California,Emeryville,Alameda,869362.0,12,12,12,12,12
451,53120,WI,Wisconsin,East Troy,Walworth,276202.0,12,7,11,12,0
452,49266,MI,Michigan,Osseo,Hillsdale,198271.0,12,0,0,12,0
453,6264,CT,Connecticut,Scotland,Windham,231182.0,11,0,0,11,0
454,11733,NY,New York,East Setauket,Suffolk,611254.0,12,3,12,12,0
455,98106,WA,Washington,Seattle,King,601518.0,12,9,12,12,12
456,75114,TX,Texas,Crandall,Kaufman,262484.0,12,0,0,12,0
457,25427,WV,West Virginia,Hedgesville,Berkeley,325370.0,12,9,0,12,12
458,77381,TX,Texas,Spring,Montgomery,304333.0,12,0,12,12,12
459,95831,CA,California,Sacramento,Sacramento,513593.0,12,12,12,12,7
460,14013,NY,New York,Basom,Genesee,133430.0,11,3,0,10,0
461,19103,PA,Pennsylvania,Philadelphia,Philadelphia,732423.0,12,3,12,3,12
462,90061,CA,California,Los Angeles,Los Angeles,602852.0,12,12,4,12,4
463,21122,MD,Maryland,Pasadena,Anne Arundel,308832.0,12,0,12,12,12
464,6016,CT,Connecticut,Broad Brook,Hartford,243431.0,12,9,12,12,0
465,97345,OR,Oregon,Foster,Linn,508091.0,11,0,0,11,0
466,27606,NC,North Carolina,Raleigh,Wake,341421.0,12,11,12,12,12
467,31044,GA,Georgia,Jeffersonville,Twiggs,140233.0,9,0,0,9,0
468,11559,NY,New York,Lawrence,Nassau,847115.0,12,3,12,12,0
469,33322,FL,Florida,Fort Lauderdale,Broward,236344.0,12,0,12,12,12
470,97206,OR,Oregon,Portland,Multnomah,463908.0,12,12,12,12,12
471,99169,WA,Washington,Ritzville,Adams,189350.0,12,0,0,12,0
472,97213,OR,Oregon,Portland,Multnomah,505946.0,12,12,12,12,11
473,32561,FL,Florida,Gulf Breeze,Santa Rosa,558033.0,12,3,12,12,12
474,89509,NV,Nevada,Reno,Washoe,530847.0,12,12,12,12,12
475,29302,SC,South Carolina,Spartanburg,Spartanburg,212650.0,12,7,0,12,12
476,54947,WI,Wisconsin,Larsen,Winnebago,314089.0,12,0,0,12,0
477,17603,PA,Pennsylvania,Lancaster,Lancaster,245198.0,12,12,12,12,12
478,18407,PA,Pennsylvania,Carbondale,Lackawanna,107271.0,12,12,0,12,0
479,18072,PA,Pennsylvania,Pen Argyl,Northampton,174300.0,12,8,3,12,4
480,15311,PA,Pennsylvania,Amity,Washington,326964.0,7,0,0,7,0
481,8109,NJ,New Jersey,Merchantville,Camden,196478.0,12,12,10,12,12
482,70049,LA,Louisiana,Edgard,St. John the Baptist,100000.0,6,0,0,6,0
483,37209,TN,Tennessee,Nashville,Davidson,484218.0,12,12,12,12,12
484,98826,WA,Washington,Leavenworth,Chelan,616851.0,12,0,12,12,3
485,56448,MN,Minnesota,Fifty Lakes,Crow Wing,386213.0,12,0,0,12,0
486,53040,WI,Wisconsin,Kewaskum,Washington,265512.0,12,9,12,12,0
487,48138,MI,Michigan,Grosse Ile,Wayne,273062.0,12,3,12,12,0
488,48706,MI,Michigan,Bay City,Bay,129272.0,12,10,12,12,0
489,84050,UT,Utah,Morgan,Morgan,523142.0,12,0,3,12,11
490,14779,NY,New York,Salamanca,Cattaraugus,96666.0,12,9,0,12,0
491,1757,MA,Massachusetts,Milford,Worcester,401992.0,12,12,12,12,12
492,33881,FL,Florida,Winter Haven,Polk,196154.0,12,11,12,12,9
493,97127,OR,Oregon,Lafayette,Yamhill,401276.0,12,0,0,12,3
494,93721,CA,California,Fresno,Fresno,165121.0,12,0,12,7,0
495,55041,MN,Minnesota,Lake City,Wabasha,259947.0,12,8,12,12,9
496,46166,IN,Indiana,Paragon,Morgan,163359.0,12,6,0,12,0
497,27299,NC,North Carolina,Linwood,Davidson,158231.0,12,3,0,12,0
498,3852,NH,New Hampshire,Milton Mills,Strafford,310425.0,12,0,0,12,0
499,70127,LA,Louisiana,New Orleans,Orleans,181340.0,12,12,3,12,11
500,10457,NY,New York,Bronx,Bronx,509511.0,12,12,11,10,0
501,85041,AZ,Arizona,Phoenix,Maricopa,355276.0,12,7,0,12,6
502,8344,NJ,New Jersey,Newfield,Gloucester,220166.0,12,7,0,12,0
503,93210,CA,California,Coalinga,Fresno,223614.0,12,11,3,12,0
504,97838,OR,Oregon,Hermiston,Umatilla,357122.0,12,11,0,12,12
505,30830,GA,Georgia,Waynesboro,Burke,216854.0,12,0,0,12,0
506,94618,CA,California,Oakland,Alameda,1431775.0,12,11,12,12,12
507,50248,IA,Iowa,Story City,Story,172793.0,12,1,4,12,0
508,8810,NJ,New Jersey,Dayton,Middlesex,380141.0,12,0,10,12,11
509,30094,GA,Georgia,Conyers,Rockdale,271253.0,12,0,2,12,12
510,3809,NH,New Hampshire,Alton,Belknap,421719.0,12,8,1,12,0
511,94954,CA,California,Petaluma,Sonoma,975878.0,12,3,12,12,8
512,84780,UT,Utah,Washington,Washington,450724.0,12,0,5,12,12
513,40229,KY,Kentucky,Louisville,Jefferson,183879.0,12,0,12,12,11
514,43230,OH,Ohio,Columbus,Franklin,248657.0,12,6,12,12,3
515,49061,MI,Michigan,Jones,Cass,235667.0,12,0,0,12,0
516,12203,NY,New York,Albany,Albany,216295.0,12,12,12,12,12
517,72111,AR,Arkansas,Mount Vernon,Faulkner,290320.0,10,0,0,10,0
518,75010,TX,Texas,Carrollton,Denton,398741.0,12,2,3,12,12
519,23075,VA,Virginia,Henrico,Henrico,170227.0,12,0,12,12,12
520,90006,CA,California,Los Angeles,Los Angeles,839684.0,12,12,12,12,9
521,35184,AL,Alabama,West Blocton,Bibb,198692.0,12,0,0,12,0
522,53063,WI,Wisconsin,Newton,Manitowoc,284312.0,8,0,0,8,0
523,7420,NJ,New Jersey,Haskell,Passaic,379090.0,12,6,6,12,12
524,94938,CA,California,Lagunitas,Marin,1316054.0,12,4,0,12,0
525,28036,NC,North Carolina,Davidson,Mecklenburg,434633.0,12,6,12,12,12
526,15474,PA,Pennsylvania,Point Marion,Fayette,167667.0,12,0,0,12,0
527,8069,NJ,New Jersey,Penns Grove,Salem,109647.0,12,12,0,12,10
528,91406,CA,California,Van Nuys,Los Angeles,715893.0,12,8,12,12,12
529,80227,CO,Colorado,Denver,Jefferson,435900.0,12,3,12,12,12
530,97062,OR,Oregon,Tualatin,Washington,476917.0,12,5,12,12,12
531,33411,FL,Florida,West Palm Beach,Palm Beach,299482.0,12,0,12,12,12
532,53013,WI,Wisconsin,Cedar Grove,Sheboygan,202050.0,12,10,9,12,0
533,54127,WI,Wisconsin,Green Valley,Shawano,123429.0,7,0,0,7,0
534,60064,IL,Illinois,North Chicago,Lake,128621.0,12,12,11,12,0
535,6351,CT,Connecticut,Jewett City,New London,220698.0,12,12,12,12,0
536,30286,GA,Georgia,Thomaston,Upson,148044.0,12,3,0,12,8
537,32046,FL,Florida,Hilliard,Nassau,272292.0,12,0,0,12,0
538,95471,CA,California,Rio Nido,Sonoma,448483.0,12,5,0,12,0
539,15225,PA,Pennsylvania,Pittsburgh,Allegheny,154956.0,12,7,0,12,0
540,60640,IL,Illinois,Chicago,Cook,567357.0,12,12,12,12,12
541,33190,FL,Florida,Miami,Miami-Dade,297879.0,12,3,12,12,12
542,2745,MA,Massachusetts,New Bedford,Bristol,296513.0,12,12,12,12,8
543,99654,AK,Alaska,Wasilla,Matanuska-Susitna,319404.0,12,12,12,12,0
544,22191,VA,Virginia,Woodbridge,Prince William,394942.0,12,0,12,12,12
545,43311,OH,Ohio,Bellefontaine,Logan,158768.0,12,12,12,12,0
546,3055,NH,New Hampshire,Milford,Hillsborough,372506.0,12,12,12,12,12
547,78221,TX,Texas,San Antonio,Bexar,183036.0,12,8,0,12,3
548,60156,IL,Illinois,Lake In The Hills,McHenry,221792.0,12,0,12,12,12
549,10302,NY,New York,Staten Island,Richmond,537333.0,12,12,0,12,12
550,3263,NH,New Hampshire,Pittsfield,Merrimack,286257.0,12,11,0,12,0
551,11422,NY,New York,Rosedale,Queens,576354.0,12,12,11,12,1
552,11570,NY,New York,Rockville Centre,Nassau,632481.0,12,12,12,12,0
553,53172,WI,Wisconsin,South Milwaukee,Milwaukee,200917.0,12,12,12,12,0
554,63462,MO,Missouri,Perry,Ralls,116367.0,12,0,0,12,0
555,14608,NY,New York,Rochester,Monroe,109999.0,12,12,0,12,11
556,94038,CA,California,Moss Beach,San Mateo,1382083.0,12,0,0,12,0
557,80022,CO,Colorado,Commerce City,Adams,438725.0,12,12,12,12,12
558,74106,OK,Oklahoma,Tulsa,Tulsa,94526.0,12,5,0,12,0
559,85224,AZ,Arizona,Chandler,Maricopa,385594.0,12,6,12,12,12
560,30316,GA,Georgia,Atlanta,DeKalb,407481.0,12,11,12,12,12
561,33905,FL,Florida,Fort Myers,Lee,239917.0,12,12,12,12,12
562,48191,MI,Michigan,Willis,Washtenaw,262138.0,12,3,0,12,0
563,4210,ME,Maine,Auburn,Androscoggin,203994.0,12,12,12,12,0
564,6807,CT,Connecticut,Cos Cob,Fairfield,1047487.0,12,10,12,12,10
565,55411,MN,Minnesota,Minneapolis,Hennepin,232869.0,12,12,8,12,12
566,87540,NM,New Mexico,Lamy,Santa Fe,800562.0,12,0,0,12,0
567,75238,TX,Texas,Dallas,Dallas,400489.0,12,7,4,12,11
568,91915,CA,California,Chula Vista,San Diego,649453.0,12,0,12,12,12
569,60935,IL,Illinois,Essex,Kankakee,222521.0,12,0,0,12,0
570,14218,NY,New York,Buffalo,Erie,153341.0,12,12,0,12,0
571,49423,MI,Michigan,Holland,Ottawa,244114.0,12,9,12,12,0
572,62035,IL,Illinois,Godfrey,Madison,150708.0,12,1,11,12,0
573,18974,PA,Pennsylvania,Warminster,Bucks,347366.0,12,4,12,12,12
574,96145,CA,California,Tahoe City,Placer,1047292.0,12,0,12,12,0
575,77551,TX,Texas,Galveston,Galveston,220048.0,12,12,12,12,12
576,97404,OR,Oregon,Eugene,Lane,389351.0,12,12,0,12,12
577,78256,TX,Texas,San Antonio,Bexar,480015.0,12,0,0,12,6
578,55448,MN,Minnesota,Minneapolis,Anoka,278992.0,12,10,5,12,12
579,21153,MD,Maryland,Stevenson,Baltimore,1892300.0,5,0,0,5,0
580,56363,MN,Minnesota,Pease,Mille Lacs,208517.0,8,1,0,7,0
581,21224,MD,Maryland,Baltimore,Baltimore,269266.0,12,12,12,12,12
582,89406,NV,Nevada,Fallon,Churchill,336148.0,12,12,0,12,0
583,53406,WI,Wisconsin,Racine,Racine,217912.0,12,10,12,12,0
584,54725,WI,Wisconsin,Boyceville,Dunn,189000.0,12,0,0,12,0
585,15212,PA,Pennsylvania,Pittsburgh,Allegheny,211116.0,12,12,8,12,12
586,43068,OH,Ohio,Reynoldsburg,Franklin,224752.0,12,11,12,12,0
587,19012,PA,Pennsylvania,Cheltenham,Montgomery,283648.0,12,12,0,12,12
588,6259,CT,Connecticut,Pomfret Center,Windham,360654.0,12,6,3,12,0
589,84305,UT,Utah,Clarkston,Cache,318902.0,10,0,0,10,0
590,64421,MO,Missouri,Amazonia,Andrew,195275.0,10,0,0,10,0
591,10028,NY,New York,New York,New York,4694110.0,12,6,12,7,6
592,37091,TN,Tennessee,Lewisburg,Marshall,220323.0,12,11,0,12,0
593,55403,MN,Minnesota,Minneapolis,Hennepin,565966.0,12,10,12,12,10
594,68512,NE,Nebraska,Lincoln,Lancaster,257074.0,12,0,4,12,12
595,75702,TX,Texas,Tyler,Smith,142533.0,12,3,0,12,0
596,6053,CT,Connecticut,New Britain,Hartford,202612.0,12,12,12,12,0
597,48197,MI,Michigan,Ypsilanti,Washtenaw,248905.0,12,12,12,12,0
598,15148,PA,Pennsylvania,Wilmerding,Allegheny,65858.0,12,8,0,12,12
599,38671,MS,Mississippi,Southaven,DeSoto,188246.0,12,3,0,12,10
600,44023,OH,Ohio,Chagrin Falls,Geauga,363169.0,12,0,12,12,0
601,29374,SC,South Carolina,Pauline,Spartanburg,313983.0,12,0,0,12,0
602,47231,IN,Indiana,Dupont,Jefferson,165614.0,11,0,0,11,0
603,5072,VT,Vermont,Strafford,Orange,430636.0,11,0,0,11,0
604,7438,NJ,New Jersey,Oak Ridge,Morris,347561.0,12,6,0,12,3
605,39507,MS,Mississippi,Gulfport,Harrison,192075.0,12,7,12,12,12
606,7740,NJ,New Jersey,Long Branch,Monmouth,569917.0,12,12,12,12,0
607,47227,IN,Indiana,Commiskey,Jennings,203686.0,11,0,0,11,0
608,76449,TX,Texas,Graford,Palo Pinto,507232.0,12,0,12,12,5
609,20036,DC,Columbia,Washington,District of Columbia,845845.0,12,3,12,3,12
610,53007,WI,Wisconsin,Butler,Waukesha,199187.0,12,7,8,12,0
611,35222,AL,Alabama,Birmingham,Jefferson,323051.0,12,3,11,12,0
612,77379,TX,Texas,Spring,Harris,249446.0,12,0,11,12,12
613,2128,MA,Massachusetts,East Boston,Suffolk,692811.0,12,12,12,12,12
614,75208,TX,Texas,Dallas,Dallas,451127.0,12,12,12,12,9
615,33556,FL,Florida,Odessa,Hillsborough,358364.0,12,0,11,12,12
616,8884,NJ,New Jersey,Spotswood,Middlesex,332021.0,12,6,10,12,0
617,93657,CA,California,Sanger,Fresno,383250.0,12,11,0,12,0
618,65583,MO,Missouri,Waynesville,Pulaski,184826.0,12,12,0,12,0
619,53711,WI,Wisconsin,Madison,Dane,325518.0,12,12,12,12,12
620,55317,MN,Minnesota,Chanhassen,Carver,379608.0,12,6,12,12,12
621,92869,CA,California,Orange,Orange,778719.0,12,9,12,12,12
622,75090,TX,Texas,Sherman,Grayson,221839.0,12,10,0,12,0
623,49247,MI,Michigan,Hudson,Lenawee,131859.0,12,3,0,12,0
624,11577,NY,New York,Roslyn Heights,Nassau,700781.0,12,0,12,12,5
625,92562,CA,California,Murrieta,Riverside,504038.0,12,4,12,12,12
626,80525,CO,Colorado,Fort Collins,Larimer,458715.0,12,9,12,12,12
627,94544,CA,California,Hayward,Alameda,778393.0,12,11,12,12,12
628,90066,CA,California,Los Angeles,Los Angeles,1328504.0,12,12,12,12,12
629,3070,NH,New Hampshire,New Boston,Hillsborough,449487.0,12,7,0,12,0
630,75044,TX,Texas,Garland,Dallas,270495.0,12,9,3,12,12
631,29851,SC,South Carolina,Warrenville,Aiken,167535.0,12,0,0,12,3
632,28208,NC,North Carolina,Charlotte,Mecklenburg,287522.0,12,12,12,12,12
633,3867,NH,New Hampshire,Rochester,Strafford,242261.0,12,12,12,12,12
634,19123,PA,Pennsylvania,Philadelphia,Philadelphia,531943.0,12,7,12,12,12
635,76446,TX,Texas,Dublin,Erath,215292.0,12,0,0,12,0
636,84058,UT,Utah,Orem,Utah,416214.0,12,12,12,12,12
637,5679,VT,Vermont,Williamstown,Orange,250500.0,12,3,0,12,0
638,95350,CA,California,Modesto,Stanislaus,370338.0,12,12,12,12,7
639,60503,IL,Illinois,Aurora,Will,255708.0,12,0,12,12,12
640,85249,AZ,Arizona,Chandler,Maricopa,523604.0,12,0,3,12,6
641,98548,WA,Washington,Hoodsport,Mason,299138.0,12,0,0,12,0
642,39272,MS,Mississippi,Byram,Hinds,167811.0,12,0,0,12,0
643,30093,GA,Georgia,Norcross,Gwinnett,223972.0,12,10,12,12,12
644,45146,OH,Ohio,Martinsville,Clinton,149286.0,12,0,12,12,0
645,47232,IN,Indiana,Elizabethtown,Bartholomew,229808.0,12,0,0,12,0
646,45230,OH,Ohio,Cincinnati,Hamilton,203766.0,12,10,12,12,12
647,92154,CA,California,San Diego,San Diego,614246.0,12,11,12,12,12
648,1464,MA,Massachusetts,Shirley,Middlesex,358494.0,12,6,8,12,12
649,94105,CA,California,San Francisco,San Francisco,1168865.0,12,0,12,3,0
650,93066,CA,California,Somis,Ventura,1239552.0,12,5,0,12,0
651,43206,OH,Ohio,Columbus,Franklin,285973.0,12,12,12,12,0
652,77306,TX,Texas,Conroe,Montgomery,227364.0,12,0,0,12,0
653,89074,NV,Nevada,Henderson,Clark,332536.0,12,0,12,12,12
654,76014,TX,Texas,Arlington,Tarrant,208770.0,12,12,0,12,9
655,12581,NY,New York,Stanfordville,Dutchess,490625.0,12,0,0,12,0
656,95360,CA,California,Newman,Stanislaus,370242.0,12,3,0,12,3
657,76233,TX,Texas,Collinsville,Grayson,260044.0,12,0,0,12,0
658,1056,MA,Massachusetts,Ludlow,Hampden,288483.0,12,9,8,12,9
659,53146,WI,Wisconsin,New Berlin,Waukesha,299925.0,12,4,12,12,0
660,22079,VA,Virginia,Lorton,Fairfax,521120.0,12,0,12,12,12
661,68521,NE,Nebraska,Lincoln,Lancaster,226147.0,12,9,10,12,12
662,75482,TX,Texas,Sulphur Springs,Hopkins,222348.0,12,3,0,12,0
663,7081,NJ,New Jersey,Springfield,Union,471971.0,12,5,3,12,3
664,43727,OH,Ohio,Chandlersville,Muskingum,316779.0,12,0,0,12,0
665,94596,CA,California,Walnut Creek,Contra Costa,975316.0,12,5,12,12,12
666,22737,VA,Virginia,Rixeyville,Culpeper,425564.0,12,0,0,12,0
667,90010,CA,California,Los Angeles,Los Angeles,928875.0,12,0,12,6,6
668,11763,NY,New York,Medford,Suffolk,456525.0,12,5,12,12,3
669,63624,MO,Missouri,Bismarck,St. Francois,99975.0,12,2,0,12,0
670,63939,MO,Missouri,Fairdealing,Ripley,155896.0,12,3,0,12,0
671,53704,WI,Wisconsin,Madison,Dane,249820.0,12,12,12,12,12
672,2134,MA,Massachusetts,Allston,Suffolk,746562.0,12,12,12,11,9
673,13140,NY,New York,Port Byron,Cayuga,106456.0,12,3,0,12,0
674,75070,TX,Texas,Mckinney,Collin,372937.0,12,1,12,12,12
675,19131,PA,Pennsylvania,Philadelphia,Philadelphia,209844.0,12,10,12,12,12
676,45177,OH,Ohio,Wilmington,Clinton,164936.0,12,12,5,12,5
677,34956,FL,Florida,Indiantown,Martin,381675.0,12,0,0,12,0
678,30907,GA,Georgia,Augusta,Columbia,192740.0,12,4,12,12,12
679,43101,OH,Ohio,Adelphi,Ross,144000.0,4,0,0,4,0
680,19610,PA,Pennsylvania,Reading,Berks,254538.0,12,7,11,12,12
681,60487,IL,Illinois,Tinley Park,Cook,283329.0,12,0,12,12,12
682,22728,VA,Virginia,Midland,Fauquier,463794.0,12,0,0,12,0
683,48613,MI,Michigan,Bentley,Bay,180300.0,7,0,0,7,0
684,73112,OK,Oklahoma,Oklahoma City,Oklahoma,175757.0,12,11,12,12,6
685,70032,LA,Louisiana,Arabi,St. Bernard,269944.0,12,10,0,12,0
686,30182,GA,Georgia,Waco,Carroll,264471.0,12,0,0,12,0
687,33147,FL,Florida,Miami,Miami-Dade,314891.0,12,12,0,12,3
688,44032,OH,Ohio,Dorset,Ashtabula,138154.0,12,0,0,12,0
689,45419,OH,Ohio,Dayton,Montgomery,205408.0,12,5,6,12,3
690,7920,NJ,New Jersey,Basking Ridge,Somerset,515787.0,12,0,12,12,0
691,37186,TN,Tennessee,Westmoreland,Sumner,236648.0,12,0,0,12,0
692,61072,IL,Illinois,Rockton,Winnebago,207352.0,12,3,10,12,4
693,31309,GA,Georgia,Fleming,Liberty,260500.0,10,0,0,10,0
694,44201,OH,Ohio,Atwater,Portage,206667.0,12,3,0,12,0
695,6280,CT,Connecticut,Windham,Windham,251171.0,12,0,3,12,0
696,21710,MD,Maryland,Adamstown,Frederick,560008.0,12,0,0,12,0
697,28732,NC,North Carolina,Fletcher,Henderson,330614.0,12,1,12,12,12
698,76013,TX,Texas,Arlington,Tarrant,241353.0,12,12,12,12,12
699,30064,GA,Georgia,Marietta,Cobb,333542.0,12,9,12,12,12
700,30040,GA,Georgia,Cumming,Forsyth,377799.0,12,3,12,12,12
701,8345,NJ,New Jersey,Newport,Cumberland,158322.0,12,3,0,12,0
702,44708,OH,Ohio,Canton,Stark,148811.0,12,12,12,12,0
703,95237,CA,California,Lockeford,San Joaquin,479731.0,12,3,0,12,0
704,3754,NH,New Hampshire,Guild,Sullivan,217500.0,6,3,0,3,0
705,92405,CA,California,San Bernardino,San Bernardino,351384.0,12,12,12,12,6
706,93422,CA,California,Atascadero,San Luis Obispo,565982.0,12,9,12,12,11
707,90813,CA,California,Long Beach,Los Angeles,620682.0,12,12,12,12,7
708,60657,IL,Illinois,Chicago,Cook,726817.0,12,12,12,12,12
709,98642,WA,Washington,Ridgefield,Clark,468224.0,12,9,12,12,12
710,14032,NY,New York,Clarence Center,Erie,499039.0,12,0,0,12,9
711,27107,NC,North Carolina,Winston Salem,Forsyth,164412.0,12,6,11,12,9
